window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2023-2024,2023,2024,Broader gAI diffusion,24340,"Grand Rapids-Wyoming, MI",15-1252,11-3021,3590,3570,1430,1530,102490.0,109330.0,143510.0,150090.0,-0.0731798978411678,0.019775203617539,5020.0
2023-2024,2023,2024,Broader gAI diffusion,24420,"Grants Pass, OR",15-1252,11-3021,100,60,40,40,107470.0,131490.0,158360.0,164780.0,-0.5108256237659907,0.1619787355962517,140.0
2023-2024,2023,2024,Broader gAI diffusion,24500,"Great Falls, MT",15-1252,11-3021,30,30,50,60,109190.0,116820.0,,,-0.1823215567939546,,80.0
2023-2024,2023,2024,Broader gAI diffusion,24540,"Greeley, CO",15-1252,11-3021,460,580,190,230,129550.0,137250.0,167330.0,179960.0,0.040746377294615,-0.0150295200849683,650.0
2023-2024,2023,2024,Broader gAI diffusion,24580,"Green Bay, WI",15-1252,11-3021,800,870,410,410,103810.0,107000.0,155120.0,158600.0,0.0838814839807022,0.0080802309904009,1210.0
2023-2024,2023,2024,Broader gAI diffusion,24660,"Greensboro-High Point, NC",15-1252,11-3021,1730,1580,920,920,120000.0,120970.0,160380.0,157100.0,-0.090696561470812,0.028714292307018,2650.0
2023-2024,2023,2024,Broader gAI diffusion,24780,"Greenville, NC",15-1252,11-3021,190,270,160,180,103470.0,113070.0,151250.0,153360.0,0.2336148511815051,0.0748713785038564,350.0
2023-2024,2023,2024,Broader gAI diffusion,24860,"Greenville-Anderson-Mauldin, SC",15-1252,11-3021,2010,1850,1010,840,109230.0,111440.0,144640.0,149640.0,0.1013546350171949,-0.0139539342199804,3020.0
2023-2024,2023,2024,Broader gAI diffusion,25060,"Gulfport-Biloxi-Pascagoula, MS",15-1252,11-3021,420,370,210,280,93990.0,96280.0,123320.0,138070.0,-0.4144337780909248,-0.0889059806274502,630.0
2023-2024,2023,2024,Broader gAI diffusion,25180,"Hagerstown-Martinsburg, MD-WV",15-1252,11-3021,220,660,170,240,119900.0,121940.0,150560.0,155270.0,0.7537718023763802,-0.0139328027098075,390.0
2023-2024,2023,2024,Broader gAI diffusion,25220,"Hammond, LA",15-1252,11-3021,70,70,40,40,107290.0,108280.0,122760.0,124770.0,0.0,-0.0070557965739489,110.0
2023-2024,2023,2024,Broader gAI diffusion,25420,"Harrisburg-Carlisle, PA",15-1252,11-3021,1850,2120,1020,1180,110120.0,111850.0,144830.0,150310.0,-0.0094813615877059,-0.0215511796706376,2870.0
2023-2024,2023,2024,Broader gAI diffusion,25500,"Harrisonburg, VA",15-1252,11-3021,210,230,60,60,108210.0,109900.0,148600.0,150480.0,0.0909717782057267,0.0029250251169021,270.0
2023-2024,2023,2024,Broader gAI diffusion,25620,"Hattiesburg, MS",15-1252,11-3021,100,90,70,90,70740.0,68730.0,106250.0,112740.0,-0.3566749439387324,-0.0881148734927234,170.0
2023-2024,2023,2024,Broader gAI diffusion,25860,"Hickory-Lenoir-Morganton, NC",15-1252,11-3021,390,360,280,210,124480.0,130880.0,161300.0,167040.0,0.2076393647782445,0.0151684928612445,670.0
2023-2024,2023,2024,Broader gAI diffusion,25940,"Hilton Head Island-Bluffton-Beaufort, SC",15-1252,11-3021,250,280,90,60,126990.0,140570.0,142100.0,132350.0,0.5187937934151676,0.1726783485726773,340.0
2023-2024,2023,2024,Broader gAI diffusion,26300,"Hot Springs, AR",15-1252,11-3021,60,40,50,50,113990.0,100220.0,116400.0,112990.0,-0.4054651081081643,-0.0990097396409259,110.0
2023-2024,2023,2024,Broader gAI diffusion,26380,"Houma-Thibodaux, LA",15-1252,11-3021,50,60,70,70,104110.0,106940.0,123840.0,133020.0,0.1823215567939546,-0.0446891859809342,120.0
2023-2024,2023,2024,Broader gAI diffusion,26420,"Houston-The Woodlands-Sugar Land, TX",15-1252,11-3021,19870,20830,11760,13320,126810.0,128060.0,172160.0,179300.0,-0.077379523932607,-0.0308271027938197,31630.0
2023-2024,2023,2024,Broader gAI diffusion,26580,"Huntington-Ashland, WV-KY-OH",15-1252,11-3021,160,170,110,130,92770.0,101400.0,132450.0,128870.0,-0.1064294628467313,0.1163508509096814,270.0
2023-2024,2023,2024,Broader gAI diffusion,26620,"Huntsville, AL",15-1252,11-3021,7270,7010,1660,1800,120260.0,123930.0,155200.0,155850.0,-0.1173876530325965,0.0258814260011323,8930.0
2023-2024,2023,2024,Broader gAI diffusion,26820,"Idaho Falls, ID",15-1252,11-3021,430,560,110,120,129710.0,122510.0,133990.0,145670.0,0.1771401980519572,-0.1406871492068422,540.0
2023-2024,2023,2024,Broader gAI diffusion,26900,"Indianapolis-Carmel-Anderson, IN",15-1252,11-3021,6900,6340,3720,3870,114070.0,112680.0,141130.0,148080.0,-0.1241734819107143,-0.0603315688709612,10620.0
2023-2024,2023,2024,Broader gAI diffusion,26980,"Iowa City, IA",15-1252,11-3021,770,750,150,140,100050.0,108430.0,132910.0,145030.0,0.0426755631695778,-0.0068336676845692,920.0
2023-2024,2023,2024,Broader gAI diffusion,27060,"Ithaca, NY",15-1252,11-3021,420,370,140,170,112660.0,126350.0,170930.0,172490.0,-0.3209077200801014,0.1055962525592747,560.0
2023-2024,2023,2024,Broader gAI diffusion,27100,"Jackson, MI",15-1252,11-3021,280,250,120,140,102490.0,120160.0,150590.0,149970.0,-0.2674793651342615,0.1631845931774923,400.0
2023-2024,2023,2024,Broader gAI diffusion,27140,"Jackson, MS",15-1252,11-3021,800,760,440,560,90840.0,98140.0,122150.0,131820.0,-0.2924553512044386,0.0011077555035753,1240.0
2023-2024,2023,2024,Broader gAI diffusion,27180,"Jackson, TN",15-1252,11-3021,80,120,80,110,99150.0,105350.0,120070.0,,0.0870113769896297,,160.0
2023-2024,2023,2024,Broader gAI diffusion,27260,"Jacksonville, FL",15-1252,11-3021,6270,6270,2140,2720,118560.0,129410.0,157440.0,163550.0,-0.2398260512741457,0.0494921766053522,8410.0
2023-2024,2023,2024,Broader gAI diffusion,27340,"Jacksonville, NC",15-1252,11-3021,170,90,110,50,107590.0,121320.0,144180.0,,0.1524685936442735,,280.0
2023-2024,2023,2024,Broader gAI diffusion,27500,"Janesville-Beloit, WI",15-1252,11-3021,230,270,130,120,88810.0,104920.0,151510.0,155580.0,0.2403853577487159,0.1401904593213763,360.0
2023-2024,2023,2024,Broader gAI diffusion,27620,"Jefferson City, MO",15-1252,11-3021,250,250,200,240,98960.0,102670.0,116620.0,126300.0,-0.1823215567939546,-0.0429350103357945,450.0
2023-2024,2023,2024,Broader gAI diffusion,27740,"Johnson City, TN",15-1252,11-3021,210,270,170,190,102360.0,92040.0,129030.0,133160.0,0.1400887931706817,-0.1377792233674926,380.0
2023-2024,2023,2024,Broader gAI diffusion,27780,"Johnstown, PA",15-1252,11-3021,110,110,60,70,100460.0,102040.0,131910.0,125880.0,-0.1541506798272582,0.0623960546163344,170.0
2023-2024,2023,2024,Broader gAI diffusion,27860,"Jonesboro, AR",15-1252,11-3021,140,150,90,110,89620.0,91420.0,106120.0,115330.0,-0.1316778239751998,-0.063341291422707,230.0
2023-2024,2023,2024,Broader gAI diffusion,27900,"Joplin, MO",15-1252,11-3021,130,130,90,130,105570.0,109040.0,122800.0,136490.0,-0.3677247801253174,-0.0733537887683882,220.0
2023-2024,2023,2024,Broader gAI diffusion,27980,"Kahului-Wailuku-Lahaina, HI",15-1252,11-3021,260,120,50,60,130740.0,155390.0,150860.0,151820.0,-0.9555114450274363,0.1663841134509219,310.0
2023-2024,2023,2024,Broader gAI diffusion,28020,"Kalamazoo-Portage, MI",15-1252,11-3021,630,400,330,290,105670.0,111740.0,141510.0,151320.0,-0.3250435407975902,-0.0111727002224851,960.0
2023-2024,2023,2024,Broader gAI diffusion,28100,"Kankakee, IL",15-1252,11-3021,60,70,50,70,117290.0,116640.0,120090.0,128260.0,-0.1823215567939546,-0.0713752243211906,110.0
2023-2024,2023,2024,Broader gAI diffusion,28140,"Kansas City, MO-KS",15-1252,11-3021,13330,13940,4050,4310,112960.0,115530.0,158590.0,164400.0,-0.0174757518554481,-0.0134837643615747,17380.0
2023-2024,2023,2024,Broader gAI diffusion,28420,"Kennewick-Richland, WA",15-1252,11-3021,670,610,140,160,131970.0,137610.0,169080.0,186770.0,-0.2273501478421774,-0.0576569643784742,810.0
2023-2024,2023,2024,Broader gAI diffusion,28660,"Killeen-Temple, TX",15-1252,11-3021,580,480,320,270,115240.0,119080.0,144960.0,143380.0,-0.0193429628431309,0.043738019801191,900.0
2023-2024,2023,2024,Broader gAI diffusion,28700,"Kingsport-Bristol-Bristol, TN-VA",15-1252,11-3021,370,440,210,220,112340.0,117550.0,145820.0,152770.0,0.1267517056391438,-0.0012267501175552,580.0
2023-2024,2023,2024,Broader gAI diffusion,28740,"Kingston, NY",15-1252,11-3021,150,180,60,60,125070.0,127140.0,173170.0,167920.0,0.1823215567939546,0.0472013563991295,210.0
2023-2024,2023,2024,Broader gAI diffusion,28940,"Knoxville, TN",15-1252,11-3021,1900,2130,1180,1270,110100.0,116610.0,140580.0,155940.0,0.0407656315560125,-0.0462486063300873,3080.0
2023-2024,2023,2024,Broader gAI diffusion,29100,"La Crosse-Onalaska, WI-MN",15-1252,11-3021,340,380,150,150,105610.0,108670.0,155040.0,154390.0,0.1112256351102244,0.032763982804998,490.0
2023-2024,2023,2024,Broader gAI diffusion,29180,"Lafayette, LA",15-1252,11-3021,560,600,130,130,104070.0,98760.0,,134610.0,0.0689928714869514,,690.0
2023-2024,2023,2024,Broader gAI diffusion,29200,"Lafayette-West Lafayette, IN",15-1252,11-3021,360,350,150,160,95010.0,95040.0,130590.0,136560.0,-0.0927093981042674,-0.0443857278581926,510.0
2023-2024,2023,2024,Broader gAI diffusion,29340,"Lake Charles, LA",15-1252,11-3021,50,40,40,60,114230.0,114890.0,122180.0,127080.0,-0.6286086594223742,-0.0335602530602767,90.0
2023-2024,2023,2024,Broader gAI diffusion,29420,"Lake Havasu City-Kingman, AZ",15-1252,11-3021,120,90,90,70,114520.0,117920.0,143800.0,139550.0,-0.0363676441708747,0.0592574335157272,210.0
2023-2024,2023,2024,Broader gAI diffusion,29460,"Lakeland-Winter Haven, FL",15-1252,11-3021,1090,1060,450,610,109240.0,119990.0,153470.0,160850.0,-0.332120162520068,0.0468939638727615,1540.0
2023-2024,2023,2024,Broader gAI diffusion,29540,"Lancaster, PA",15-1252,11-3021,650,660,360,450,106520.0,111060.0,141110.0,148400.0,-0.2078760791834214,-0.008633767795881,1010.0
2023-2024,2023,2024,Broader gAI diffusion,29620,"Lansing-East Lansing, MI",15-1252,11-3021,3130,3110,820,850,97750.0,99260.0,138000.0,138770.0,-0.0423422875869824,0.009765270068105,3950.0
2023-2024,2023,2024,Broader gAI diffusion,29700,"Laredo, TX",15-1252,11-3021,130,130,90,90,106260.0,111430.0,122630.0,123200.0,0.0,0.0428703107106805,220.0
2023-2024,2023,2024,Broader gAI diffusion,29740,"Las Cruces, NM",15-1252,11-3021,350,320,100,80,117470.0,110420.0,131350.0,134040.0,0.1335313926245226,-0.0821644517174568,450.0
2023-2024,2023,2024,Broader gAI diffusion,29820,"Las Vegas-Henderson-Paradise, NV",15-1252,11-3021,3410,2980,1960,2180,131570.0,137360.0,144630.0,161270.0,-0.2411693943366842,-0.0658350346953104,5370.0
2023-2024,2023,2024,Broader gAI diffusion,29940,"Lawrence, KS",15-1252,11-3021,380,330,150,110,103790.0,112260.0,,137070.0,0.1690763300439341,,530.0
2023-2024,2023,2024,Broader gAI diffusion,30020,"Lawton, OK",15-1252,11-3021,130,110,50,30,92280.0,92600.0,124500.0,124160.0,0.3437715391028244,0.0061963678164344,180.0
2023-2024,2023,2024,Broader gAI diffusion,30140,"Lebanon, PA",15-1252,11-3021,70,50,50,60,102080.0,110590.0,132660.0,129800.0,-0.5187937934151674,0.1018675093182091,120.0
2023-2024,2023,2024,Broader gAI diffusion,30300,"Lewiston, ID-WA",15-1252,11-3021,70,60,50,30,135000.0,119090.0,144520.0,147100.0,0.3566749439387324,-0.1430899899864774,120.0
2023-2024,2023,2024,Broader gAI diffusion,30460,"Lexington-Fayette, KY",15-1252,11-3021,990,1330,370,450,108290.0,123930.0,147170.0,152140.0,0.0994847009610685,0.1016913080433612,1360.0
2023-2024,2023,2024,Broader gAI diffusion,30620,"Lima, OH",15-1252,11-3021,80,150,50,60,103260.0,115070.0,139640.0,158200.0,0.4462871026284195,-0.016501813712854,130.0
2023-2024,2023,2024,Broader gAI diffusion,30700,"Lincoln, NE",15-1252,11-3021,1430,1670,910,1050,101050.0,104880.0,127100.0,134090.0,0.0120483385161743,-0.016335642490328,2340.0
2023-2024,2023,2024,Broader gAI diffusion,30780,"Little Rock-North Little Rock-Conway, AR",15-1252,11-3021,1570,1420,1380,1140,101500.0,101500.0,123020.0,128000.0,0.090636489015662,-0.0396833201393949,2950.0
2023-2024,2023,2024,Broader gAI diffusion,30860,"Logan, UT-ID",15-1252,11-3021,810,850,100,110,104670.0,108200.0,142810.0,150080.0,-0.047108077986447,-0.0164845872474841,910.0
2023-2024,2023,2024,Broader gAI diffusion,30980,"Longview, TX",15-1252,11-3021,220,250,150,190,107360.0,108720.0,143290.0,138290.0,-0.1085554065543454,0.048105715871461,370.0
2023-2024,2023,2024,Broader gAI diffusion,31020,"Longview, WA",15-1252,11-3021,130,140,40,70,124820.0,132620.0,143570.0,166720.0,-0.4855078157817008,-0.0888778409905747,170.0
2023-2024,2023,2024,Broader gAI diffusion,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1252,11-3021,58450,54650,24740,24260,151780.0,157390.0,193230.0,201330.0,-0.0476300098470922,-0.0047694660236057,83190.0
2023-2024,2023,2024,Broader gAI diffusion,31140,"Louisville/Jefferson County, KY-IN",15-1252,11-3021,2710,2850,1250,1290,111340.0,112880.0,141860.0,151120.0,0.0188716923295784,-0.0494968426301164,3960.0
2023-2024,2023,2024,Broader gAI diffusion,31180,"Lubbock, TX",15-1252,11-3021,370,380,230,260,92040.0,108790.0,133870.0,144670.0,-0.0959340750101711,0.0896100464221338,600.0
2023-2024,2023,2024,Broader gAI diffusion,31340,"Lynchburg, VA",15-1252,11-3021,540,660,170,190,114710.0,112680.0,158320.0,168310.0,0.0894450603519269,-0.079044477128769,710.0
2023-2024,2023,2024,Broader gAI diffusion,31420,"Macon, GA",15-1252,11-3021,390,310,120,160,117090.0,116780.0,139360.0,150550.0,-0.5172565140962812,-0.0798857888287919,510.0
2023-2024,2023,2024,Broader gAI diffusion,31540,"Madison, WI",15-1252,11-3021,5610,6380,1740,1850,112490.0,114660.0,155220.0,154200.0,0.0673168519582976,0.0256999029722658,7350.0
2023-2024,2023,2024,Broader gAI diffusion,31740,"Manhattan, KS",15-1252,11-3021,320,410,90,90,100150.0,102520.0,,142430.0,0.2478361639045813,,410.0
2023-2024,2023,2024,Broader gAI diffusion,31860,"Mankato-North Mankato, MN",15-1252,11-3021,180,150,60,70,99980.0,99090.0,135280.0,148390.0,-0.3364722366212129,-0.1014388763423267,240.0
2023-2024,2023,2024,Broader gAI diffusion,31900,"Mansfield, OH",15-1252,11-3021,110,90,40,40,101110.0,103230.0,137280.0,142200.0,-0.2006706954621511,-0.0144614062552973,150.0
2023-2024,2023,2024,Broader gAI diffusion,32580,"McAllen-Edinburg-Mission, TX",15-1252,11-3021,340,440,290,290,99590.0,107450.0,127250.0,132870.0,0.2578291093020998,0.032746313972387,630.0
2023-2024,2023,2024,Broader gAI diffusion,32780,"Medford, OR",15-1252,11-3021,400,320,170,170,119730.0,129740.0,145270.0,148180.0,-0.2231435513142098,0.0604595689524384,570.0
2023-2024,2023,2024,Broader gAI diffusion,32820,"Memphis, TN-MS-AR",15-1252,11-3021,2420,2500,1660,1690,115680.0,116280.0,149440.0,162160.0,0.0146122651390299,-0.0765152103829913,4080.0
2023-2024,2023,2024,Broader gAI diffusion,32900,"Merced, CA",15-1252,11-3021,70,60,90,100,128600.0,135520.0,160650.0,165840.0,-0.2595111954850847,0.0206170365345687,160.0
2023-2024,2023,2024,Broader gAI diffusion,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",15-1252,11-3021,20320,17710,7310,8840,125700.0,138520.0,168140.0,175250.0,-0.327519773803404,0.0557000437304709,27630.0
2023-2024,2023,2024,Broader gAI diffusion,33140,"Michigan City-La Porte, IN",15-1252,11-3021,40,50,50,50,98680.0,100160.0,134420.0,133060.0,0.2231435513142098,0.0250556879187108,90.0
2023-2024,2023,2024,Broader gAI diffusion,33260,"Midland, TX",15-1252,11-3021,280,340,220,250,120880.0,128340.0,171420.0,182540.0,0.0663226429310727,-0.0029679672601093,500.0
2023-2024,2023,2024,Broader gAI diffusion,33340,"Milwaukee-Waukesha-West Allis, WI",15-1252,11-3021,7110,5710,2040,2160,113280.0,114100.0,160700.0,166180.0,-0.2764416339871792,-0.026319638570748,9150.0
2023-2024,2023,2024,Broader gAI diffusion,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-1252,11-3021,31430,29550,8700,8680,122930.0,125980.0,178530.0,185460.0,-0.0593776099690898,-0.0135744945326762,40130.0
2023-2024,2023,2024,Broader gAI diffusion,33540,"Missoula, MT",15-1252,11-3021,400,300,200,170,121420.0,108140.0,,146760.0,-0.125163142954006,,600.0
2023-2024,2023,2024,Broader gAI diffusion,33660,"Mobile, AL",15-1252,11-3021,1050,950,460,470,105530.0,108180.0,141350.0,139310.0,-0.121589663777946,0.0393386521817478,1510.0
2023-2024,2023,2024,Broader gAI diffusion,33700,"Modesto, CA",15-1252,11-3021,310,280,240,250,120850.0,121180.0,164680.0,166240.0,-0.1426046888301974,-0.0067013940818623,550.0
2023-2024,2023,2024,Broader gAI diffusion,33740,"Monroe, LA",15-1252,11-3021,110,100,50,70,112280.0,108380.0,,132050.0,-0.4317824164255378,,160.0
2023-2024,2023,2024,Broader gAI diffusion,33780,"Monroe, MI",15-1252,11-3021,140,100,80,60,109720.0,109680.0,154440.0,159710.0,-0.0487901641694319,-0.033918630087526,220.0
2023-2024,2023,2024,Broader gAI diffusion,33860,"Montgomery, AL",15-1252,11-3021,680,730,450,490,100350.0,107200.0,130100.0,129690.0,-0.0142060723680223,0.0691885715651638,1130.0
2023-2024,2023,2024,Broader gAI diffusion,34060,"Morgantown, WV",15-1252,11-3021,250,370,130,130,100830.0,103700.0,163350.0,150670.0,0.3920420877760237,0.1088693080642396,380.0
2023-2024,2023,2024,Broader gAI diffusion,34100,"Morristown, TN",15-1252,11-3021,60,60,40,50,99370.0,107620.0,113950.0,117400.0,-0.2231435513142098,0.0499290951156986,100.0
2023-2024,2023,2024,Broader gAI diffusion,34580,"Mount Vernon-Anacortes, WA",15-1252,11-3021,200,230,70,80,127750.0,128290.0,168350.0,178890.0,0.0062305497506359,-0.0565078490186057,270.0
2023-2024,2023,2024,Broader gAI diffusion,34620,"Muncie, IN",15-1252,11-3021,110,130,90,100,100710.0,96860.0,122630.0,127250.0,0.0616935690053397,-0.0759604263416676,200.0
2023-2024,2023,2024,Broader gAI diffusion,34740,"Muskegon, MI",15-1252,11-3021,70,110,60,70,94330.0,101660.0,132780.0,131340.0,0.2978344439157989,0.0857388818851814,130.0
2023-2024,2023,2024,Broader gAI diffusion,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",15-1252,11-3021,320,370,150,130,108230.0,108460.0,140850.0,132180.0,0.2882828534851712,0.0656537133859344,470.0
2023-2024,2023,2024,Broader gAI diffusion,34900,"Napa, CA",15-1252,11-3021,140,120,110,110,147020.0,139660.0,188180.0,178760.0,-0.1541506798272584,-2.90701468349389e-06,250.0
2023-2024,2023,2024,Broader gAI diffusion,34940,"Naples-Immokalee-Marco Island, FL",15-1252,11-3021,640,530,210,270,121080.0,133200.0,171930.0,177910.0,-0.439905598088456,0.0612098867378424,850.0
2023-2024,2023,2024,Broader gAI diffusion,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15-1252,11-3021,7750,8420,5260,5650,116620.0,122310.0,155740.0,171150.0,0.0113924664802486,-0.0467143951220926,13010.0
2023-2024,2023,2024,Broader gAI diffusion,35380,"New Orleans-Metairie, LA",15-1252,11-3021,1420,740,710,660,140890.0,133450.0,143000.0,150050.0,-0.5787368293822012,-0.102376509841121,2130.0
2023-2024,2023,2024,Broader gAI diffusion,35620,"New York-Newark-Jersey City, NY-NJ-PA",15-1252,11-3021,119010,119610,50760,56180,152100.0,161090.0,219810.0,224020.0,-0.0964232519628859,0.0384532190010158,169770.0
2023-2024,2023,2024,Broader gAI diffusion,35660,"Niles-Benton Harbor, MI",15-1252,11-3021,200,170,100,160,109210.0,110640.0,132160.0,155780.0,-0.6325225587435105,-0.1514223925722689,300.0
2023-2024,2023,2024,Broader gAI diffusion,35840,"North Port-Sarasota-Bradenton, FL",15-1252,11-3021,1470,1900,520,560,119340.0,130840.0,165450.0,179220.0,0.1824835132280279,0.012053573487795,1990.0
2023-2024,2023,2024,Broader gAI diffusion,36100,"Ocala, FL",15-1252,11-3021,410,400,140,150,112750.0,119100.0,136300.0,135180.0,-0.093685484077323,0.0630416130087455,550.0
2023-2024,2023,2024,Broader gAI diffusion,36220,"Odessa, TX",15-1252,11-3021,110,90,90,90,117730.0,119440.0,159220.0,151620.0,-0.2006706954621512,0.0633297891731039,200.0
2023-2024,2023,2024,Broader gAI diffusion,36260,"Ogden-Clearfield, UT",15-1252,11-3021,3310,3130,820,830,119700.0,118160.0,155430.0,156420.0,-0.0680365453692544,-0.0192982020194617,4130.0
2023-2024,2023,2024,Broader gAI diffusion,36420,"Oklahoma City, OK",15-1252,11-3021,4010,3740,1640,1950,112850.0,112090.0,135450.0,139760.0,-0.2428387606315857,-0.0380814805252376,5650.0
2023-2024,2023,2024,Broader gAI diffusion,36500,"Olympia-Tumwater, WA",15-1252,11-3021,1770,1970,820,650,124010.0,128710.0,134840.0,161750.0,0.3393859735327753,-0.1447634388685446,2590.0
2023-2024,2023,2024,Broader gAI diffusion,36540,"Omaha-Council Bluffs, NE-IA",15-1252,11-3021,5110,4410,2960,2550,116090.0,118340.0,145690.0,149050.0,0.0017711944087758,-0.0036046585595724,8070.0
2023-2024,2023,2024,Broader gAI diffusion,36740,"Orlando-Kissimmee-Sanford, FL",15-1252,11-3021,12490,13640,4090,4420,116600.0,121350.0,165590.0,171760.0,0.0104836022429333,0.0033463583400857,16580.0
